cdn_url,origin_url,file_name,file_size_kib
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_577.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_577.png,mandelbrot_577.png,3060.44
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_50.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_50.png,mandelbrot_50.png,2741.62
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_219.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_219.png,mandelbrot_219.png,3036.94
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_352.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_352.png,mandelbrot_352.png,1958.98
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_438.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_438.png,mandelbrot_438.png,2721.70
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_123.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_123.png,mandelbrot_123.png,2922.25
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_230.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_230.png,mandelbrot_230.png,2632.34
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_366.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_366.png,mandelbrot_366.png,1894.77
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_698.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_698.png,mandelbrot_698.png,2711.25
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_273.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_273.png,mandelbrot_273.png,2447.12
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_498.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_498.png,mandelbrot_498.png,2344.09
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_629.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_629.png,mandelbrot_629.png,1586.09
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_758.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_758.png,mandelbrot_758.png,2831.36
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_669.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_669.png,mandelbrot_669.png,2206.34
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_475.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_475.png,mandelbrot_475.png,2199.56
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_973.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_973.png,mandelbrot_973.png,2186.41
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_499.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_499.png,mandelbrot_499.png,2499.01
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_545.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_545.png,mandelbrot_545.png,1938.64
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_542.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_542.png,mandelbrot_542.png,1800.92
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_648.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_648.png,mandelbrot_648.png,1388.81
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_415.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_415.png,mandelbrot_415.png,2599.67
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_960.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_960.png,mandelbrot_960.png,3133.64
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_108.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_108.png,mandelbrot_108.png,2359.40
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_818.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_818.png,mandelbrot_818.png,1334.55
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_740.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_740.png,mandelbrot_740.png,1599.82
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_112.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_112.png,mandelbrot_112.png,1564.02
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_704.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_704.png,mandelbrot_704.png,1899.02
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_326.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_326.png,mandelbrot_326.png,2725.46
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_166.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_166.png,mandelbrot_166.png,1406.57
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_348.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_348.png,mandelbrot_348.png,1352.96
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_154.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_154.png,mandelbrot_154.png,1338.80
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_173.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_173.png,mandelbrot_173.png,1597.00
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_505.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_505.png,mandelbrot_505.png,2979.99
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_147.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_147.png,mandelbrot_147.png,1278.03
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_339.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_339.png,mandelbrot_339.png,3117.37
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_148.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_148.png,mandelbrot_148.png,2217.44
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_7.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_7.png,mandelbrot_7.png,2774.53
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_981.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_981.png,mandelbrot_981.png,2912.63
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_710.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_710.png,mandelbrot_710.png,2599.51
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_719.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_719.png,mandelbrot_719.png,2851.95
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_354.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_354.png,mandelbrot_354.png,2495.76
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_177.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_177.png,mandelbrot_177.png,2549.74
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_589.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_589.png,mandelbrot_589.png,1711.61
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_623.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_623.png,mandelbrot_623.png,1597.23
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_303.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_303.png,mandelbrot_303.png,1830.34
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_495.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_495.png,mandelbrot_495.png,1533.23
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_288.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_288.png,mandelbrot_288.png,2116.48
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_530.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_530.png,mandelbrot_530.png,2724.97
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_340.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_340.png,mandelbrot_340.png,2525.41
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_525.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_525.png,mandelbrot_525.png,2103.41
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_682.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_682.png,mandelbrot_682.png,3006.50
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_185.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_185.png,mandelbrot_185.png,2503.21
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_106.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_106.png,mandelbrot_106.png,2697.15
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_651.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_651.png,mandelbrot_651.png,3086.00
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_321.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_321.png,mandelbrot_321.png,3312.43
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_452.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_452.png,mandelbrot_452.png,2340.29
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_754.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_754.png,mandelbrot_754.png,1417.24
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_715.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_715.png,mandelbrot_715.png,1473.87
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_209.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_209.png,mandelbrot_209.png,2493.71
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_720.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_720.png,mandelbrot_720.png,2653.07
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_573.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_573.png,mandelbrot_573.png,2356.88
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_290.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_290.png,mandelbrot_290.png,2517.57
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_163.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_163.png,mandelbrot_163.png,2323.41
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_811.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_811.png,mandelbrot_811.png,2526.00
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_12.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_12.png,mandelbrot_12.png,1538.89
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_722.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_722.png,mandelbrot_722.png,2787.02
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_125.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_125.png,mandelbrot_125.png,2140.84
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_825.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_825.png,mandelbrot_825.png,1878.50
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_371.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_371.png,mandelbrot_371.png,1219.21
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_497.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_497.png,mandelbrot_497.png,1526.65
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_407.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_407.png,mandelbrot_407.png,2280.82
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_139.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_139.png,mandelbrot_139.png,2792.22
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_835.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_835.png,mandelbrot_835.png,1869.46
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_397.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_397.png,mandelbrot_397.png,2323.21
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_153.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_153.png,mandelbrot_153.png,1511.95
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_961.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_961.png,mandelbrot_961.png,1507.42
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_431.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_431.png,mandelbrot_431.png,1841.61
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_783.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_783.png,mandelbrot_783.png,2216.46
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_128.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_128.png,mandelbrot_128.png,2955.95
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_566.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_566.png,mandelbrot_566.png,1296.54
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_679.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_679.png,mandelbrot_679.png,2279.63
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_804.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_804.png,mandelbrot_804.png,2165.14
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_644.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_644.png,mandelbrot_644.png,2306.78
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_18.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_18.png,mandelbrot_18.png,2115.55
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_200.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_200.png,mandelbrot_200.png,2947.24
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_516.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_516.png,mandelbrot_516.png,1651.88
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_686.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_686.png,mandelbrot_686.png,1675.46
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_724.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_724.png,mandelbrot_724.png,2373.20
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_180.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_180.png,mandelbrot_180.png,2286.73
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_728.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_728.png,mandelbrot_728.png,2448.24
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_792.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_792.png,mandelbrot_792.png,1923.30
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_786.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_786.png,mandelbrot_786.png,2938.35
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_449.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_449.png,mandelbrot_449.png,1858.97
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_278.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_278.png,mandelbrot_278.png,2863.28
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_611.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_611.png,mandelbrot_611.png,1639.88
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_533.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_533.png,mandelbrot_533.png,1835.51
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_83.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_83.png,mandelbrot_83.png,1687.00
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_351.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_351.png,mandelbrot_351.png,1735.09
https://benchmarkap.lon1.cdn.digitaloceanspaces.com/fractals/mandelbrot_820.png,https://benchmarkap.lon1.digitaloceanspaces.com/fractals/mandelbrot_820.png,mandelbrot_820.png,2981.78
